product_id,product_photos_count,product_length_cm,product_height_cm,product_width_cm,product_category_name,product_weight_kg
2dbb788b44,5.0,104.0,6.0,58.0,sports_leisure,8.85
64c8bc3ebf,1.0,69.0,19.0,41.0,auto,4.9
a819714dd2,2.0,17.0,17.0,17.0,auto,0.1
6f6019a14b,1.0,16.0,11.0,11.0,home_appliances,0.1
58727e154e,1.0,31.0,22.0,19.0,sports_leisure,1.175
8d70502661,1.0,18.0,11.0,13.0,watches_gifts,0.275
9d49ed52b4,2.0,16.0,11.0,11.0,watches_gifts,0.225
ebd511983f,1.0,20.0,11.0,16.0,consoles_games,0.2
6c3f9c870f,3.0,17.0,48.0,42.0,luggage_accessories,5.75
24908bd1bd,6.0,30.0,20.0,26.0,bed_bath_table,0.95
9f2575ec18,1.0,19.0,4.0,11.0,telephony,0.125
8babfe496d,2.0,22.0,3.0,20.0,bed_bath_table,0.214
cc971e0365,1.0,42.0,25.0,15.0,cool_stuff,2.4
a0b706aace,1.0,19.0,16.0,16.0,health_beauty,0.5
978017df6a,1.0,24.0,9.0,15.0,fashion_bags_accessories,0.2
7ec65ab95b,1.0,18.0,27.0,18.0,housewares,1.2
f6bbece0c6,1.0,17.0,19.0,15.0,perfumery,0.6
4c6a40b5fd,1.0,17.0,12.0,17.0,electronics,0.3
2d2600c283,2.0,60.0,15.0,49.0,baby,4.117
c4782a5f5d,1.0,45.0,10.0,20.0,furniture_decor,0.3
f71645f75b,1.0,18.0,18.0,16.0,health_beauty,1.3
dca96fdb8b,4.0,23.0,10.0,14.0,housewares,0.6
6e97536d81,3.0,43.0,16.0,27.0,fashion_bags_accessories,0.7
f0bb82bede,1.0,16.0,16.0,30.0,construction_tools_lights,0.7
8b981f2371,3.0,46.0,7.0,46.0,christmas_supplies,7.95
3a3502ecc8,1.0,21.0,8.0,15.0,furniture_decor,0.5
e4e23e1824,1.0,20.0,17.0,18.0,sports_leisure,0.583
dac2266808,1.0,36.0,10.0,35.0,bed_bath_table,3.5
d7d0c5e4a7,5.0,16.0,12.0,11.0,fashion_bags_accessories,0.09
41b9fdf240,2.0,35.0,35.0,40.0,small_appliances,7.6
6a4a789c85,1.0,35.0,10.0,13.0,perfumery,0.195
2948658cb6,5.0,36.0,25.0,21.0,health_beauty,3.5
0640a217fe,5.0,17.0,4.0,12.0,telephony,0.35
838944cf86,1.0,16.0,32.0,17.0,health_beauty,2.5
6e1c2008de,1.0,41.0,21.0,41.0,furniture_decor,5.9
af4d2eba32,3.0,25.0,16.0,19.0,housewares,0.2
84b28e3bb0,1.0,61.0,33.0,43.0,baby,14.45
3fe46d73f7,1.0,30.0,30.0,40.0,consoles_games,0.9
28209b7aed,,30.0,4.0,15.0,other,0.5
6bbec39677,6.0,16.0,4.0,11.0,auto,0.45
063d96e7b9,2.0,52.0,36.0,60.0,furniture_decor,18.8
aa720f8684,1.0,34.0,48.0,17.0,luggage_accessories,1.6
1c590de837,1.0,16.0,10.0,15.0,fashion_bags_accessories,0.1
fd440fd792,1.0,33.0,8.0,23.0,furniture_decor,1.2
2f26beac32,1.0,102.0,48.0,12.0,baby,11.767
f5790565f0,1.0,20.0,15.0,20.0,furniture_decor,0.6
4ab6e1df1e,1.0,29.0,30.0,29.0,sports_leisure,1.6
3b42242085,1.0,26.0,21.0,23.0,bed_bath_table,1.6
7c1e2b3fa0,4.0,53.0,4.0,43.0,stationery,3.15
b86d1f2c05,1.0,42.0,102.0,42.0,garden_tools,30.0
5ef5cddf0a,1.0,24.0,8.0,23.0,food_drink,1.15
ce9b5e2f35,5.0,30.0,50.0,30.0,housewares,1.8
e56d3d5361,3.0,20.0,5.0,30.0,toys,0.25
b0c47ddf01,1.0,33.0,8.0,51.0,baby,2.2
9933cfae62,1.0,18.0,9.0,16.0,computers_accessories,0.2
b4ead6aa7b,3.0,65.0,8.0,45.0,furniture_decor,2.45
0de1e69dff,1.0,21.0,13.0,17.0,perfumery,0.579
82cb5444a7,5.0,30.0,30.0,30.0,auto,1.8
36af220703,4.0,33.0,20.0,80.0,garden_tools,15.5
0ef32bf686,1.0,27.0,9.0,26.0,pet_shop,0.1
8cb6f92f3b,3.0,16.0,16.0,16.0,housewares,0.4
ab56392f9c,1.0,16.0,10.0,16.0,bed_bath_table,0.55
1f05dcc70c,1.0,25.0,10.0,17.0,fashio_female_clothing,1.7
bda14a918d,3.0,105.0,15.0,15.0,sports_leisure,1.9
5c46bf87ac,1.0,20.0,30.0,30.0,bed_bath_table,1.1
32bcebd112,1.0,48.0,22.0,48.0,auto,11.8
642247ccf6,2.0,30.0,4.0,40.0,bed_bath_table,0.9
98a20ac6ef,2.0,27.0,13.0,17.0,home_appliances,0.15
30715b4587,1.0,40.0,32.0,40.0,bed_bath_table,6.05
bc25318016,1.0,27.0,46.0,27.0,kitchen_dining_laundry_garden_furniture,16.6
f1f8a9e252,3.0,36.0,8.0,16.0,bed_bath_table,1.1
c48c077b8b,4.0,29.0,11.0,23.0,cool_stuff,0.767
ed38e11473,4.0,60.0,20.0,29.0,stationery,1.6
8dcd68068a,2.0,44.0,22.0,31.0,bed_bath_table,1.4
2187a2f05e,3.0,20.0,20.0,20.0,toys,1.5
9adebd8096,1.0,43.0,13.0,33.0,bed_bath_table,2.15
b5b528db19,6.0,17.0,4.0,12.0,telephony,0.35
f7dd5959f7,1.0,17.0,7.0,12.0,fashion_bags_accessories,0.1
a4fdd00347,1.0,30.0,30.0,35.0,sports_leisure,1.3
2aa78e35dd,1.0,18.0,9.0,13.0,computers_accessories,0.3
554e48b94b,1.0,24.0,14.0,11.0,computers_accessories,0.117
9fa1e97015,1.0,20.0,20.0,20.0,perfumery,0.4
1743a97176,1.0,55.0,19.0,33.0,home_appliances_2,11.375
da50dec868,1.0,17.0,17.0,17.0,telephony,0.2
53db18171e,3.0,16.0,10.0,11.0,computers_accessories,0.35
4308439e0d,6.0,16.0,17.0,17.0,health_beauty,0.6
5681be0ad7,4.0,20.0,12.0,20.0,computers_accessories,0.8
2ada601280,1.0,16.0,8.0,19.0,perfumery,0.1
0e3f5da3b1,2.0,69.0,11.0,11.0,furniture_decor,0.3
af1f7fe819,1.0,25.0,16.0,16.0,food_drink,0.6
ed00c79b26,1.0,26.0,3.0,36.0,books_general_interest,0.4
ce97756ef6,5.0,55.0,40.0,11.0,furniture_decor,1.0
1697727d6c,2.0,28.0,28.0,20.0,sports_leisure,2.6
a8d577604c,5.0,16.0,9.0,11.0,fashion_bags_accessories,0.2
7365350090,1.0,23.0,15.0,20.0,health_beauty,0.606
7612afaa82,5.0,40.0,100.0,20.0,sports_leisure,3.45
7070d77d89,1.0,45.0,30.0,45.0,furniture_decor,17.35
a16a9c467d,1.0,21.0,17.0,16.0,health_beauty,1.433
3b037eb584,3.0,35.0,14.0,24.0,computers_accessories,1.7
6b7739f782,2.0,40.0,30.0,30.0,cool_stuff,1.3
7935105355,1.0,39.0,13.0,46.0,bed_bath_table,3.05
970e1ebb22,1.0,18.0,35.0,16.0,construction_tools_construction,0.725
4396a21dbc,2.0,26.0,26.0,26.0,bed_bath_table,1.8
cd1db0c97e,2.0,88.0,45.0,41.0,furniture_decor,30.0
d7238572bd,1.0,18.0,4.0,11.0,telephony,0.15
14b6285353,1.0,23.0,17.0,27.0,computers_accessories,1.6
3a2b04bd67,1.0,35.0,37.0,19.0,agro_industry_and_commerce,3.275
48390200e4,7.0,16.0,20.0,30.0,housewares,1.05
b24af8bca8,6.0,17.0,4.0,12.0,telephony,0.25
7425866c30,1.0,32.0,23.0,23.0,computers_accessories,3.3
8dda896c24,2.0,23.0,48.0,23.0,sports_leisure,0.6
35a8c902b0,2.0,16.0,20.0,16.0,toys,0.4
d383c8cc29,4.0,40.0,7.0,15.0,auto,0.55
b8be9a5f11,7.0,31.0,11.0,26.0,furniture_decor,1.0
c83e096dc7,2.0,27.0,5.0,25.0,toys,0.45
c4fc1d4489,3.0,16.0,9.0,20.0,fashion_bags_accessories,0.15
a0644c97f9,1.0,25.0,20.0,23.0,bed_bath_table,1.675
6b4738836c,1.0,16.0,2.0,11.0,health_beauty,0.6
2e690251b2,3.0,40.0,20.0,30.0,home_confort,2.3
6b9cd06d70,1.0,30.0,30.0,20.0,sports_leisure,4.1
0c5193db70,2.0,16.0,4.0,11.0,health_beauty,0.363
a5db7a80a8,1.0,28.0,16.0,28.0,stationery,0.3
f2844deda4,1.0,27.0,13.0,17.0,home_appliances,0.45
b791d5d05f,1.0,16.0,20.0,16.0,bed_bath_table,0.5
f0ea9d6656,1.0,17.0,14.0,12.0,health_beauty,0.2
ffe7557816,6.0,17.0,4.0,12.0,telephony,0.35
d67212d63e,1.0,16.0,11.0,14.0,auto,0.64
d6c1724403,1.0,18.0,9.0,15.0,watches_gifts,0.5
773089b6d8,1.0,16.0,25.0,16.0,housewares,0.6
c8698ad7a9,4.0,20.0,18.0,18.0,telephony,0.4
95b5840b09,1.0,16.0,15.0,11.0,christmas_supplies,0.3
43d9ce1b45,1.0,16.0,10.0,16.0,bed_bath_table,0.4
3976c64667,6.0,28.0,90.0,42.0,pet_shop,19.15
4d94f51353,4.0,98.0,15.0,50.0,toys,12.3
65c61dcb01,4.0,30.0,8.0,30.0,computers_accessories,0.5
09cd1c07b1,3.0,19.0,9.0,15.0,watches_gifts,0.5
91e2aac530,2.0,33.0,22.0,39.0,stationery,0.817
71b3b75061,4.0,34.0,6.0,28.0,furniture_decor,4.45
28c8150eb4,2.0,23.0,6.0,15.0,telephony,0.11
d80fce9f77,1.0,36.0,16.0,26.0,bed_bath_table,4.05
48c2b5f1dc,2.0,18.0,6.0,11.0,telephony,0.1
facd7264a6,1.0,16.0,6.0,16.0,electronics,0.1
bd336707de,2.0,41.0,3.0,33.0,stationery,0.345
fe4afcfae2,1.0,59.0,21.0,30.0,stationery,1.75
2efa613b6b,1.0,28.0,16.0,20.0,sports_leisure,0.8
4dfb66a257,3.0,18.0,6.0,11.0,telephony,0.15
5970123d35,1.0,25.0,10.0,25.0,cool_stuff,0.9
96ff741d2c,6.0,16.0,2.0,11.0,watches_gifts,0.2
f6863b4410,2.0,22.0,12.0,12.0,sports_leisure,1.8
48e146e097,1.0,21.0,16.0,12.0,housewares,0.313
fb7eda79f0,5.0,36.0,37.0,16.0,fashion_shoes,3.0
5a419dbf24,2.0,34.0,5.0,34.0,cool_stuff,1.8
edb307d307,4.0,30.0,30.0,30.0,auto,1.7
1a26d40bdb,3.0,30.0,40.0,31.0,small_appliances,4.683
66ba269ae7,4.0,16.0,16.0,11.0,watches_gifts,0.4
526e361496,1.0,16.0,34.0,34.0,furniture_decor,0.4
a3010804ff,4.0,20.0,20.0,20.0,housewares,0.75
b0d49de379,1.0,25.0,8.0,25.0,sports_leisure,3.25
c6c0050be6,3.0,40.0,35.0,15.0,sports_leisure,2.85
e940125d0a,3.0,30.0,105.0,20.0,electronics,10.55
4e18c69673,2.0,20.0,10.0,16.0,electronics,0.25
a009a84a95,3.0,30.0,10.0,15.0,home_appliances,0.1
bf44071ef1,2.0,45.0,25.0,45.0,baby,6.05
c4a75a5c24,9.0,45.0,5.0,38.0,musical_instruments,0.8
3de630407c,1.0,21.0,16.0,16.0,sports_leisure,0.66
e7dc0d1ff0,2.0,19.0,3.0,11.0,telephony,0.1
0db4869ac8,1.0,63.0,58.0,24.0,office_furniture,17.0
8a268b8b00,2.0,20.0,10.0,20.0,cool_stuff,0.4
19d1f95608,4.0,36.0,24.0,16.0,cool_stuff,1.1
ccd4cfb944,1.0,30.0,35.0,30.0,furniture_decor,0.85
8fc237f370,1.0,16.0,16.0,11.0,musical_instruments,0.2
b451771c95,1.0,35.0,22.0,17.0,sports_leisure,2.975
86bf33099c,1.0,16.0,5.0,16.0,fashion_bags_accessories,0.1
c8e167a128,1.0,29.0,9.0,30.0,musical_instruments,2.525
57a2e16f66,6.0,16.0,18.0,20.0,garden_tools,0.8
635812e3e4,2.0,28.0,12.0,14.0,health_beauty,0.775
32252579a7,1.0,30.0,17.0,21.0,computers_accessories,0.867
9c6754103e,1.0,35.0,5.0,25.0,furniture_decor,0.3
2c8e38b2b2,3.0,16.0,16.0,16.0,costruction_tools_tools,0.2
8e96fac79d,1.0,19.0,2.0,11.0,housewares,0.5
0cbca89e0e,6.0,40.0,65.0,40.0,furniture_decor,14.95
ba230fc7bc,1.0,45.0,95.0,25.0,home_appliances_2,18.25
a93cfe142d,1.0,34.0,4.0,15.0,health_beauty,0.253
990d135e28,1.0,19.0,22.0,17.0,baby,0.34
ca0439ecf2,5.0,45.0,13.0,28.0,furniture_decor,5.2
2ff9737e49,1.0,50.0,35.0,40.0,bed_bath_table,2.3
719b8a11c1,1.0,16.0,21.0,16.0,auto,0.75
8ae935cab2,1.0,25.0,15.0,25.0,housewares,0.35
7825a7c4f9,6.0,22.0,7.0,15.0,stationery,0.8
1c3fea589b,1.0,21.0,8.0,17.0,toys,0.325
1d616bf90e,1.0,40.0,16.0,30.0,sports_leisure,0.9
712c577803,1.0,25.0,23.0,25.0,sports_leisure,0.8
83d24e3a3b,1.0,26.0,11.0,11.0,sports_leisure,4.3
5d6d8d46af,1.0,20.0,30.0,82.0,baby,7.5
7c68e7297c,3.0,16.0,5.0,11.0,furniture_decor,0.3
0a8f263698,2.0,19.0,5.0,13.0,computers_accessories,0.25
e9c9e97566,2.0,40.0,30.0,30.0,auto,6.05
e803ef4702,3.0,35.0,27.0,11.0,furniture_decor,0.3
8daaaa541e,1.0,16.0,20.0,11.0,pet_shop,0.25
8296481ad8,2.0,27.0,22.0,39.0,cool_stuff,1.05
44c3393093,1.0,19.0,3.0,11.0,telephony,0.075
5f5bbc07d9,11.0,36.0,21.0,36.0,furniture_decor,2.2
588531f8ec,4.0,16.0,31.0,39.0,computers,2.75
d0ce66fd94,1.0,16.0,20.0,11.0,sports_leisure,0.2
bff67489d3,1.0,45.0,18.0,35.0,furniture_decor,7.0
87f036fae6,1.0,16.0,16.0,16.0,computers_accessories,0.25
abd7ed8ecd,2.0,20.0,20.0,32.0,bed_bath_table,1.25
1303e86748,1.0,16.0,10.0,16.0,bed_bath_table,0.75
cc62ab8550,2.0,18.0,16.0,14.0,health_beauty,0.5
1ce5b88456,1.0,40.0,4.0,30.0,bed_bath_table,0.5
17061c6ca6,5.0,78.0,4.0,47.0,auto,3.4
76f2f7a8fb,5.0,25.0,28.0,28.0,sports_leisure,0.588
cde80dbf58,3.0,16.0,2.0,11.0,health_beauty,0.95
96f96ac6ce,1.0,43.0,13.0,33.0,housewares,3.7
0b426fbfa3,2.0,69.0,11.0,11.0,furniture_decor,1.4
39e97f6d70,1.0,19.0,3.0,30.0,consoles_games,0.3
577fd30423,1.0,35.0,65.0,36.0,toys,12.25
d2fc269687,10.0,17.0,25.0,12.0,books_general_interest,2.5
8df56ba30e,1.0,45.0,15.0,35.0,bed_bath_table,1.6
0da9ffd922,3.0,39.0,12.0,42.0,construction_tools_construction,10.9
6ff26ef9ee,3.0,20.0,10.0,13.0,fashion_bags_accessories,0.183
9b6bfa37bf,4.0,17.0,4.0,12.0,telephony,0.25
5bf0a3751a,1.0,16.0,8.0,15.0,food,0.6
36fc6e3cc3,1.0,25.0,7.0,16.0,electronics,0.1
7025f57a2e,1.0,18.0,13.0,15.0,computers_accessories,0.1
47ed478ee7,7.0,26.0,26.0,35.0,perfumery,1.8
230907d5dd,1.0,25.0,25.0,30.0,housewares,2.4
f82bac7fa1,4.0,16.0,6.0,12.0,construction_tools_construction,0.15
ee1bdee36b,1.0,33.0,27.0,26.0,auto,1.85
08567cdf24,1.0,23.0,2.0,16.0,books_general_interest,0.45
b04aad9dbf,1.0,16.0,10.0,12.0,garden_tools,0.7
4b5d91666a,1.0,60.0,30.0,50.0,pet_shop,30.0
48116a826b,1.0,55.0,8.0,38.0,home_appliances,1.4
2ce375bc41,,35.0,15.0,20.0,other,0.8
bc7952b8b8,2.0,40.0,10.0,25.0,watches_gifts,0.3
fa11ecd35f,7.0,79.0,5.0,63.0,cool_stuff,7.15
c1116dd398,2.0,17.0,12.0,14.0,watches_gifts,0.2
c389f712c4,1.0,41.0,27.0,34.0,luggage_accessories,2.965
1aaeaa2c5d,2.0,18.0,2.0,18.0,housewares,0.4
73852ee373,1.0,25.0,21.0,19.0,sports_leisure,1.147
33447fafc9,2.0,16.0,6.0,15.0,telephony,0.1
173255396e,2.0,105.0,18.0,35.0,industry_commerce_and_business,27.0
094e4f4d50,1.0,26.0,10.0,15.0,sports_leisure,0.95
24dc9e7245,1.0,25.0,26.0,11.0,health_beauty,0.25
40e8b425d1,1.0,50.0,8.0,45.0,christmas_supplies,4.5
0c679141ff,2.0,16.0,13.0,13.0,watches_gifts,0.12
95be29dd18,2.0,25.0,9.0,27.0,sports_leisure,0.2
d032d8b010,1.0,18.0,11.0,14.0,watches_gifts,0.4
7b12355485,5.0,68.0,9.0,35.0,auto,2.55
3db0b74faf,1.0,39.0,38.0,35.0,cool_stuff,12.667
a760ef0bb7,1.0,24.0,23.0,25.0,cool_stuff,1.333
c8d1837df4,1.0,31.0,33.0,32.0,sports_leisure,3.7
d988bf0699,1.0,16.0,30.0,12.0,housewares,1.5
a88fc2ba7a,2.0,68.0,14.0,48.0,toys,4.45
35f00e354f,1.0,16.0,2.0,11.0,fashion_bags_accessories,0.2
98f34b46fd,1.0,16.0,2.0,11.0,computers_accessories,0.15
7ab21257ee,1.0,31.0,25.0,24.0,toys,0.683
f7fce9a4e8,2.0,16.0,2.0,11.0,fashion_bags_accessories,0.2
2b7fc5ab38,1.0,20.0,20.0,20.0,toys,0.15
7934d547a8,3.0,19.0,5.0,12.0,computers_accessories,0.5
a564f50791,1.0,18.0,17.0,19.0,telephony,0.48
4b23856b5c,4.0,60.0,43.0,48.0,baby,20.7
28695d1fbc,1.0,28.0,7.0,24.0,bed_bath_table,0.65
f225b2857a,1.0,16.0,10.0,16.0,bed_bath_table,0.95
8fbf10c92c,5.0,20.0,20.0,20.0,furniture_decor,0.3
529deff9c1,3.0,35.0,35.0,16.0,small_appliances,3.1
d5dceef582,1.0,25.0,13.0,20.0,toys,0.6
429cf9c31b,2.0,33.0,7.0,33.0,garden_tools,12.2
6daadc7e60,5.0,38.0,24.0,50.0,toys,6.794
a4756663d0,4.0,22.0,6.0,14.0,other,0.65
69918318f2,1.0,30.0,30.0,30.0,perfumery,0.7
bfb75349b7,1.0,69.0,11.0,11.0,furniture_decor,3.0
5fe23e6307,1.0,52.0,25.0,29.0,small_appliances,1.35
3067b5855a,1.0,73.0,14.0,38.0,auto,5.9
c55c77207a,1.0,16.0,6.0,11.0,health_beauty,0.3
77115ce07d,1.0,19.0,3.0,11.0,telephony,0.09
10583f0f24,1.0,16.0,10.0,16.0,health_beauty,0.55
83d55cbbf5,3.0,30.0,30.0,15.0,cool_stuff,0.4
c4ab5e7b0c,1.0,20.0,11.0,16.0,pet_shop,0.05
089b1d1765,5.0,21.0,6.0,13.0,telephony,0.5
7b0319f86c,2.0,16.0,16.0,11.0,perfumery,0.2
4a69179fab,2.0,21.0,10.0,16.0,health_beauty,1.025
20c3404e9b,1.0,40.0,15.0,40.0,pet_shop,0.15
0db526498c,3.0,17.0,8.0,14.0,telephony,0.15
18290697e1,1.0,45.0,11.0,32.0,auto,2.313
9a323a3355,6.0,28.0,20.0,28.0,housewares,1.75
78d303c22b,1.0,25.0,15.0,20.0,sports_leisure,0.45
dedd570984,5.0,40.0,20.0,20.0,sports_leisure,1.55
651fe753ea,1.0,16.0,16.0,11.0,health_beauty,0.05
c3fa41b1f8,1.0,16.0,2.0,11.0,auto,0.6
927019d884,1.0,18.0,16.0,14.0,health_beauty,0.475
bad9cd5ad6,1.0,55.0,75.0,61.0,health_beauty,30.0
5b0414dde0,1.0,17.0,12.0,13.0,health_beauty,0.35
a9fa0428bc,1.0,24.0,5.0,21.0,sports_leisure,0.2
d322eb25f0,1.0,18.0,9.0,14.0,watches_gifts,0.3
dde4ee0739,2.0,36.0,4.0,23.0,housewares,0.075
e7f7fb3976,2.0,71.0,2.0,13.0,pet_shop,0.5
1e2c4845a0,1.0,18.0,8.0,13.0,home_appliances,0.3
61c3baf8e4,5.0,47.0,19.0,23.0,auto,4.85
68d4a18af5,1.0,25.0,15.0,20.0,sports_leisure,0.55
b95aed929c,2.0,16.0,2.0,11.0,fashion_bags_accessories,0.2
fd4a96848f,1.0,16.0,10.0,12.0,computers_accessories,0.35
acdf5181c8,2.0,54.0,8.0,23.0,housewares,0.75
788a4c7f06,5.0,30.0,10.0,30.0,fashion_bags_accessories,0.9
795f4e1871,2.0,17.0,11.0,13.0,sports_leisure,0.225
878188aa7c,1.0,41.0,43.0,91.0,furniture_decor,27.8
4cceacaeb2,1.0,40.0,20.0,40.0,furniture_decor,0.9
2d27a2ca6a,1.0,20.0,8.0,16.0,home_construction,0.2
75a0da72d6,5.0,64.0,5.0,39.0,auto,5.025
eb41f1f2a3,1.0,16.0,10.0,12.0,sports_leisure,0.45
52cd5817c2,5.0,25.0,25.0,25.0,watches_gifts,0.55
13ce216ee9,1.0,30.0,10.0,17.0,health_beauty,0.5
e06f99e790,5.0,16.0,2.0,20.0,watches_gifts,0.2
08834f7365,4.0,26.0,26.0,21.0,housewares,2.425
1c29e0998c,1.0,19.0,48.0,27.0,housewares,10.1
ea10253609,1.0,16.0,12.0,12.0,sports_leisure,1.0
91b08d34d0,2.0,16.0,4.0,11.0,telephony,0.1
e97d6ed4cd,2.0,23.0,9.0,30.0,computers_accessories,3.6
a43a88461f,1.0,25.0,19.0,21.0,health_beauty,2.963
afb83a05bf,5.0,17.0,3.0,12.0,fixed_telephony,0.15
389dab2c3f,1.0,42.0,11.0,36.0,bed_bath_table,2.146
f175811ea0,1.0,42.0,25.0,15.0,cool_stuff,1.05
5dc0a51cc6,1.0,16.0,35.0,25.0,small_appliances,0.25
b35c3c655d,1.0,21.0,22.0,12.0,food_drink,2.75
2a5fa7b501,1.0,50.0,10.0,30.0,bed_bath_table,5.9
4efaaa0a8d,1.0,50.0,25.0,25.0,garden_tools,5.7
fb2f2ec90b,1.0,16.0,10.0,16.0,bed_bath_table,0.85
d70a73b4d1,1.0,19.0,4.0,11.0,telephony,0.2
9707ca15de,1.0,17.0,7.0,12.0,computers_accessories,0.15
b30d7b0adc,4.0,30.0,10.0,15.0,home_appliances,0.15
18aee3ce70,1.0,25.0,60.0,25.0,housewares,2.1
32d2110b43,6.0,26.0,7.0,24.0,pet_shop,0.6
6413f7a28e,1.0,37.0,31.0,17.0,cool_stuff,0.975
26f0396710,1.0,33.0,21.0,27.0,food_drink,0.6
1c6a5fd4bf,,30.0,40.0,30.0,other,3.8
fa28f11499,1.0,33.0,31.0,23.0,housewares,2.5
d018f2e6c1,1.0,46.0,35.0,35.0,sports_leisure,3.3
efb23bb2d7,2.0,30.0,10.0,60.0,auto,2.95
0768c4dc73,1.0,26.0,25.0,35.0,small_appliances,2.8
918bc9631b,1.0,43.0,67.0,27.0,housewares,13.25
8e93bf2cbb,5.0,16.0,5.0,20.0,furniture_decor,0.45
826e0179d6,1.0,21.0,21.0,18.0,health_beauty,3.33
464a2bd11c,3.0,30.0,11.0,30.0,furniture_living_room,3.525
165deaf73f,3.0,42.0,25.0,15.0,baby,2.05
3b2171e2d0,1.0,17.0,18.0,18.0,books_general_interest,1.55
f1b5bab909,1.0,32.0,25.0,23.0,sports_leisure,1.223
a39dac3577,4.0,16.0,5.0,12.0,housewares,0.55
48b84ebeb2,1.0,55.0,35.0,30.0,auto,6.25
9b51d6648b,1.0,30.0,20.0,20.0,bed_bath_table,1.15
b17808303e,3.0,23.0,93.0,118.0,bed_bath_table,1.05
a01801e4d3,1.0,16.0,20.0,11.0,home_appliances,0.35
9ed0c78e13,1.0,43.0,62.0,41.0,housewares,14.55
2a88b20e4c,1.0,21.0,8.0,17.0,stationery,0.7
a475fdcc33,1.0,25.0,10.0,25.0,cool_stuff,0.9
ed5666106b,3.0,16.0,9.0,12.0,computers_accessories,0.2
74e48c5377,13.0,21.0,12.0,12.0,cool_stuff,0.3
c6e3c9a59b,2.0,30.0,10.0,25.0,sports_leisure,1.3
1074656a4f,1.0,26.0,23.0,21.0,sports_leisure,1.15
56b83ac081,1.0,45.0,8.0,35.0,bed_bath_table,1.1
eb13f07e76,1.0,28.0,3.0,29.0,bed_bath_table,0.8
7f1a77bec0,4.0,30.0,11.0,17.0,cool_stuff,0.575
1a96bfd3ef,4.0,42.0,12.0,12.0,construction_tools_construction,0.2
dcc0e81eb7,1.0,30.0,5.0,20.0,books_technical,1.85
79e95411be,3.0,70.0,4.0,55.0,furniture_decor,5.4
15c2f1db81,2.0,48.0,10.0,35.0,housewares,2.5
1a366f773e,4.0,20.0,20.0,16.0,bed_bath_table,0.55
36d74b6f7d,6.0,24.0,10.0,12.0,fashion_bags_accessories,0.45
99c86b937a,2.0,41.0,10.0,21.0,auto,4.575
913eefa4eb,2.0,20.0,5.0,21.0,garden_tools,0.4
323aa447dc,1.0,20.0,15.0,20.0,perfumery,0.35
4275f85d01,1.0,50.0,25.0,55.0,baby,6.95
9b22f7b1cd,1.0,17.0,19.0,18.0,sports_leisure,0.183
ac2bcc51d3,2.0,18.0,12.0,18.0,furniture_decor,0.8
373449943b,,20.0,5.0,11.0,other,0.35
0ef539a533,1.0,62.0,55.0,62.0,toys,22.983
e5bd04e8e3,1.0,26.0,2.0,20.0,bed_bath_table,0.6
403c463d85,2.0,20.0,15.0,16.0,perfumery,0.532
516f4c728f,,47.0,11.0,40.0,other,2.2
53ecbdfce4,1.0,26.0,29.0,13.0,cool_stuff,2.768
cce679660c,1.0,40.0,4.0,30.0,bed_bath_table,0.25
868ceb027a,4.0,25.0,15.0,25.0,computers_accessories,1.55
e2d0024603,2.0,20.0,20.0,20.0,baby,0.4
51918218f3,1.0,24.0,39.0,29.0,housewares,2.7
63444bbabe,1.0,20.0,12.0,21.0,health_beauty,1.5
fae1557c6a,1.0,16.0,10.0,11.0,telephony,0.1
c183fd5d2a,1.0,22.0,16.0,24.0,agro_industry_and_commerce,1.5
16c7b8541f,1.0,69.0,11.0,11.0,furniture_decor,1.83
bdfa3ba07e,1.0,16.0,26.0,11.0,housewares,0.75
c6dd67cc1a,1.0,16.0,25.0,11.0,housewares,0.8
c0cbe1b063,3.0,26.0,8.0,15.0,pet_shop,0.35
d05f6ff12f,2.0,16.0,9.0,11.0,christmas_supplies,0.4
90aaf7f993,1.0,30.0,30.0,20.0,computers_accessories,0.05
8215db96a6,1.0,17.0,13.0,15.0,health_beauty,1.075
9c7ed530c8,1.0,34.0,6.0,41.0,bed_bath_table,1.2
93492b5161,6.0,16.0,26.0,26.0,office_furniture,2.15
42874c3f68,1.0,24.0,26.0,17.0,sports_leisure,0.41
16241e79b0,2.0,18.0,19.0,14.0,furniture_decor,0.4
c0f22b2247,1.0,70.0,11.0,11.0,furniture_decor,0.3
aea8161ed6,1.0,16.0,2.0,11.0,fashion_bags_accessories,0.2
0ffd7e5d93,1.0,56.0,70.0,18.0,furniture_living_room,12.375
8e4359ade5,4.0,25.0,55.0,25.0,toys,0.5
f39d173b39,4.0,29.0,7.0,21.0,garden_tools,1.55
faa51d5c69,1.0,41.0,19.0,41.0,auto,1.65
15b5589e10,1.0,26.0,6.0,15.0,toys,0.35
3f40225200,1.0,32.0,9.0,15.0,housewares,0.5
693cf0e43d,1.0,40.0,10.0,30.0,luggage_accessories,1.1
a97c27ea59,1.0,45.0,45.0,45.0,housewares,1.5
d249f9dc99,1.0,40.0,15.0,40.0,furniture_decor,0.7
4a69bf67fa,2.0,16.0,12.0,22.0,cool_stuff,0.5
36e11e6e23,2.0,54.0,32.0,45.0,housewares,7.7
f1f762d742,1.0,18.0,18.0,18.0,health_beauty,0.7
90ecafcda7,1.0,18.0,13.0,17.0,auto,0.123
